305,1,"Eagle Flask",19,65,TRUE
305,1,"Petrol Pump",19,66,TRUE
305,1,"Samartha Vidyalay",19,67,TRUE
305,1,"Paisa Fund",20,68,TRUE
305,1,"Wadgao Phata",20,69,TRUE
305,1,"Deccan Poltry",21,70,TRUE
305,1,"Wadgao Corner",21,71,TRUE
305,1,"Maruti Mandir",21,72,TRUE
305,1,"Wadgao Maval",22,73,TRUE
305,2,"Wadgao Maval",1,1,FALSE
305,2,"Maruti Mandir",2,2,FALSE
305,2,"Wadgao Corner",2,3,FALSE
305,2,"Deccan Poltry",2,4,FALSE
305,2,"Wadgao Phata",3,5,FALSE
305,2,"Paisa Fund",3,6,FALSE
305,2,"Samartha Vidyalay",4,7,FALSE
305,2,"Petrol Pump",4,8,FALSE
305,2,"Eagle Flask",4,9,FALSE
305,2,"Talegao Station",4,10,FALSE
305,2,"Talegao Nagarparishad",5,11,FALSE
305,2,"Talegao",5,12,FALSE
305,2,"Maruti Mandir",6,13,FALSE
305,2,"Bhandari Hospital",6,14,FALSE
305,2,"Talegao Phata",6,15,FALSE
305,2,"Talegao Khind",7,16,FALSE
305,2,"Somatane Phata",7,17,FALSE
305,2,"Poona Poltry",7,18,FALSE
305,2,"Shelarwadi",8,19,FALSE
305,2,"Shankarwadi",8,20,FALSE
305,2,"Amarjai Mandir",8,21,FALSE
305,2,"Indrayani Darshan",8,22,FALSE
305,2,"KrishnaMandir",9,23,FALSE
305,2,"Central Restaurant",9,24,FALSE
305,2,"Dehuroad Police Line",9,25,FALSE
305,2,"Cantonment Hospital",9,26,FALSE
305,2,"Gurudwara",9,27,FALSE
305,2,"Dehu road Bazaar",10,28,FALSE
305,2,"Bank Of India",10,29,FALSE
305,2,"Dehu Phata",10,30,FALSE
305,2,"C.I.S.V",10,31,FALSE
305,2,"Garden city",10,32,FALSE
305,2,"Kendriya Vidyalaya",11,33,FALSE
305,2,"Vhisab Depo",11,34,FALSE
305,2,"Kohima Line",11,35,FALSE
305,2,"Akurdi, Khandobamal",9,36,FALSE
305,2,"Ruston company",10,37,FALSE
305,2,"Kalbhornagar",10,38,FALSE
305,2,"Mehta Hospital",10,39,FALSE
305,2,"Jayashri Talkies",10,40,FALSE
305,2,"Chinchwad Station",11,41,FALSE
305,2,"Empire Estate",11,42,FALSE
305,2,"Phinolex Company",11,43,FALSE
305,2,"Pimpri road",12,44,FALSE
305,2,"Kharalwadi",12,45,FALSE
305,2,"H.A.Company",12,46,FALSE
305,2,"Indian card Company",13,47,FALSE
305,2,"Wallabhnagar",13,48,FALSE
305,2,"Shankarwadi",14,49,FALSE
305,2,"Nashik Phata",14,50,FALSE
305,2,"Kasarwadi",14,51,FALSE
305,2,"Marshall Company",15,52,FALSE
305,2," Alpha laval Company",15,53,FALSE
305,2,"Sandwik Company",15,54,FALSE
305,2,"Phugewadi",15,55,FALSE
305,2,"Dapodi",16,56,FALSE
305,2,"Bopodi",16,57,FALSE
305,2,"Kirloskar Oil Engine",17,58,FALSE
305,2,"Alegaonkar school",17,59,FALSE
305,2,"Kharki Bazaar",17,60,FALSE
305,2,"Factory Road",17,61,FALSE
305,2,"Church",17,62,FALSE
305,2,"Holkar Water Supply",18,63,FALSE
305,2,"Holkar pool corner",18,64,FALSE
305,2,"Sapras Post",18,65,FALSE
305,2,"Deccan college",18,66,FALSE
305,2,"U.P.Hotel",18,67,FALSE
305,2,"Sadalbaba",19,68,FALSE
305,2,"Yerawada",19,69,FALSE
305,2,"Bundgarden",19,70,FALSE
305,2,"Wadia College",20,71,FALSE
305,2,"Ruby Hall",20,72,FALSE
305,2,"Pune Station",20,73,FALSE
306,1,"Pimprigao",1,1,TRUE
306,1,"Ashok Talkies",1,2,TRUE
306,1,"Jaihind School",1,3,TRUE
306,1,"Delux Talkies",2,4,TRUE
306,1,"Karachi chowk",2,5,TRUE
306,1,"Lal Mandir",2,6,TRUE
306,1,"Bhatnagar",2,7,TRUE
306,1,"Gokul",2,8,TRUE
306,1,"Bombay-Poona road",2,9,TRUE
306,1,"Mahendra company",3,10,TRUE
306,1,"Kamgarnagar",3,11,TRUE
306,1,"H.A.Corner",3,12,TRUE
306,1,"Nehrunagar",4,13,TRUE
306,1,"Jyoti school",4,14,TRUE
306,1,"Abhi chemical",4,15,TRUE
306,1,"Jayanand Khira",4,16,TRUE
306,1,"Tulsi Chemical",4,17,TRUE
306,1,"Philips",4,18,TRUE
306,1,"Landewadi",5,19,TRUE
306,1,"Electronic house",5,20,TRUE
306,1,"Century enka Company",5,21,TRUE
306,1,"Century enka Corner",6,22,TRUE
306,1,"Swami Samartha School",6,23,TRUE
306,1,"Indrayani Nagar",7,24,TRUE
306,2,"Indrayani Nagar",1,1,FALSE
306,2,"Swami Samartha School",2,2,FALSE
306,2,"Century enka Corner",2,3,FALSE
306,2,"Century enka Company",3,4,FALSE
306,2,"Electronic house",3,5,FALSE
306,2,"Landewadi",3,6,FALSE
306,2,"Philips",4,7,FALSE
306,2,"Tulsi Chemical",4,8,FALSE
306,2,"Jayanand Khira",4,9,FALSE
306,2,"Abhi chemical",4,10,FALSE
306,2,"Jyoti school",4,11,FALSE
306,2,"Nehrunagar",4,12,FALSE
306,2,"H.A.Corner",5,13,FALSE
306,2,"Kamgarnagar",5,14,FALSE
306,2,"Mahendra company",5,15,FALSE
306,2,"Bombay-Poona road",6,16,FALSE
306,2,"Gokul",6,17,FALSE
306,2,"Bhatnagar",6,18,FALSE
306,2,"Lal Mandir",6,19,FALSE
306,2,"Karachi chowk",6,20,FALSE
306,2,"Delux Talkies",6,21,FALSE
306,2,"Jaihind School",7,22,FALSE
306,2,"Ashok Talkies",7,23,FALSE
306,2,"Pimprigao",7,24,FALSE
307,1,"Pune Station",1,1,TRUE
307,1,"Ruby Hall",1,2,TRUE
307,1,"Wadia College",1,3,TRUE
307,1,"Bundgarden",2,4,TRUE
307,1,"Yerawada",2,5,TRUE
307,1,"Sadalbaba",2,6,TRUE
307,1,"U.P.Hotel",3,7,TRUE
307,1,"Deccan college",3,8,TRUE
307,1,"Sapras Post",3,9,TRUE
307,1,"Holkar Pool corner",3,10,TRUE
307,1,"Holkar Water Supply",3,11,TRUE
307,1,"Church",4,12,TRUE
307,1,"Factory Road",4,13,TRUE
307,1,"Kharki Bazaar",4,14,TRUE
307,1,"Alegaonkar school",4,15,TRUE
307,1,"Kirloskar Oil Engine",4,16,TRUE
307,1,"Bopodi",5,17,TRUE
307,1,"Dapodi",5,18,TRUE
307,1,"Phugewadi",6,19,TRUE
307,1,"Sandwik Company",6,20,TRUE
307,1,"Alpha Laval Company",6,21,TRUE
307,1,"Marshall Company",6,22,TRUE
307,1,"Kasarwadi",7,23,TRUE
307,1,"Nashik Phata",7,24,TRUE
307,1,"Shankarwadi",7,25,TRUE
307,1,"Wallabhnagar",7,26,TRUE
307,1,"Indian card Company",8,27,TRUE
307,1,"H.A.Company",8,28,TRUE
307,1,"Kharalwadi",8,29,TRUE
307,1,"Pimpri Road",8,30,TRUE
307,1,"Phinolex Company",9,31,TRUE
307,1,"Empire Estate",9,32,TRUE
307,1,"Chinchwad Station",9,33,TRUE
307,1,"Jayashri Talkies",9,34,TRUE
307,1,"Mehta Hospital",9,35,TRUE
307,1,"Kalbhornagar",9,36,TRUE
307,1,"Ruston company",10,37,TRUE
307,1,"Akurdi, Khandobamal",10,38,TRUE
307,1,"Bajaj auto",10,39,TRUE
307,1,"Nigdi Corner",10,40,TRUE
307,1,"Nigdi ",11,41,TRUE
307,1,"Bhakti Shakti ",11,42,TRUE
307,1,"Cantonment Board",11,43,TRUE
307,1,"Kohima Line",12,44,TRUE
307,1,"Vhisab Depo",12,45,TRUE
307,1,"Kendriya Vidyalaya",12,46,TRUE
307,1,"Garden city",13,47,TRUE
307,1,"C.I.S.V",13,48,TRUE
307,1,"Dehu Phata",13,49,TRUE
307,1,"Dehu Road Station",14,50,TRUE
307,1,"Ashok nagar",14,51,TRUE
307,1,"Chincholi",14,52,TRUE
307,1,"Paduka Mandir",15,53,TRUE
307,1,"COD Depo",15,54,TRUE
307,1,"Zende Mala",15,55,TRUE
307,1,"Malwadi",16,56,TRUE
307,1,"Dehugao Grampanchayat",16,57,TRUE
307,1,"Dehugao ",17,58,TRUE
307,2,"Dehugao ",1,1,FALSE
307,2,"Dehugao Grampanchayat",2,2,FALSE
307,2,"Malwadi",2,3,FALSE
307,2,"Zende Mala",3,4,FALSE
307,2,"COD Depo",3,5,FALSE
307,2,"Paduka Mandir",3,6,FALSE
307,2,"Chincholi",4,7,FALSE
307,2,"Ashok nagar",4,8,FALSE
307,2,"Dehu Road Station",4,9,FALSE
307,2,"Dehu Phata",5,10,FALSE
307,2,"C.I.S.V",5,11,FALSE
307,2,"Garden city",5,12,FALSE
307,2,"Kendriya Vidyalaya",6,13,FALSE
307,2,"Vhisab Depo",6,14,FALSE
307,2,"Kohima Line",6,15,FALSE
307,2,"Cantonment Board",7,16,FALSE
307,2,"Bhakti Shakti ",7,17,FALSE
307,2,"Nigdi ",7,18,FALSE
307,2,"Nigdi Corner",7,19,FALSE
307,2,"Bajaj auto",8,20,FALSE
307,2,"Akurdi, Khandobamal",8,21,FALSE
307,2,"Ruston company",8,22,FALSE
307,2,"Kalbhornagar",9,23,FALSE
307,2,"Mehta Hospital",9,24,FALSE
307,2,"Jayashri Talkies",9,25,FALSE
307,2,"Chinchwad Station",9,26,FALSE
307,2,"Empire Estate",9,27,FALSE
307,2,"Phinolex Company",9,28,FALSE
307,2,"Pimpri Road",10,29,FALSE
307,2,"Kharalwadi",10,30,FALSE
307,2,"H.A.Company",10,31,FALSE
307,2,"Indian card Company",10,32,FALSE
307,2,"Wallabhnagar",11,33,FALSE
307,2,"Shankarwadi",11,34,FALSE
307,2,"Nashik Phata",11,35,FALSE
307,2,"Kasarwadi",11,36,FALSE
307,2,"Marshall Company",12,37,FALSE
307,2,"Alpha Laval Company",12,38,FALSE
307,2,"Sandwik Company",12,39,FALSE
307,2,"Phugewadi",12,40,FALSE
307,2,"Dapodi",13,41,FALSE
307,2,"Bopodi",13,42,FALSE
307,2,"Kirloskar Oil Engine",14,43,FALSE
307,2,"Alegaonkar school",14,44,FALSE
